answer_by,ques,views,vote,weblink
Pratik Khadtale,"tensorflow.js model.predict() Prints Tensor [[NaN],]","Viewed 4,615 times",1,https://stackoverflow.com/questions/50123067/tensorflow-js-model-predict-prints-tensor-nan
today,How to calculate the total number of parameters in a convolutional neural network? [duplicate],"Viewed 3,974 times",1,https://stackoverflow.com/questions/50158474/how-to-calculate-the-total-number-of-parameters-in-a-convolutional-neural-networ
iraciv94,Adding multiple hidden layers keras,"Viewed 5,837 times",1,https://stackoverflow.com/questions/51945823/adding-multiple-hidden-layers-keras
fred,How can you identify Input and Output name in tensorboard graph like this one in the pictures attached to this post?,"Viewed 2,293 times",1,https://stackoverflow.com/questions/52345699/how-can-you-identify-input-and-output-name-in-tensorboard-graph-like-this-one-in
today,Adding Dropout to testing/inference phase,"Viewed 6,393 times",1,https://stackoverflow.com/questions/52756283/adding-dropout-to-testing-inference-phase
InAFlash,Better way to combine Word embedding to get embedding of a sentence,"Viewed 1,063 times",1,https://stackoverflow.com/questions/54275073/better-way-to-combine-word-embedding-to-get-embedding-of-a-sentence
user34,Is there a way to extract data from Graph image and store it in Excel sheet or csv file?,"Viewed 6,333 times",1,https://stackoverflow.com/questions/60884904/is-there-a-way-to-extract-data-from-graph-image-and-store-it-in-excel-sheet-or-c
Kalanos,What is the point of multinomial vs argmax evaluation of accuracy?,Viewed 855 times,1,https://stackoverflow.com/questions/61581774/what-is-the-point-of-multinomial-vs-argmax-evaluation-of-accuracy
tstseby,How does the Transformer Model Compute Self Attention?,Viewed 342 times,1,https://stackoverflow.com/questions/61764582/how-does-the-transformer-model-compute-self-attention
alivne,How does tflite fuses Relu into conv layers?,"Viewed 1,638 times",1,https://stackoverflow.com/questions/62000090/how-does-tflite-fuses-relu-into-conv-layers
Lucifer,How to use Blender in google colab?,"Viewed 1,611 times",1,https://stackoverflow.com/questions/62382681/how-to-use-blender-in-google-colab
Loveleen Singh,"LSTM with TFIDF as input, dimension error",Viewed 477 times,1,https://stackoverflow.com/questions/62534619/lstm-with-tfidf-as-input-dimension-error
Walid Hanafy,How to merge two ONNX deep learning models,"Viewed 1,753 times",1,https://stackoverflow.com/questions/63305200/how-to-merge-two-onnx-deep-learning-models
random student,why val_loss and val_accuracy not showing in epochs,"Viewed 3,714 times",1,https://stackoverflow.com/questions/63547276/why-val-loss-and-val-accuracy-not-showing-in-epochs
Nimantha,Can pre trained Keras model on GPU be used for predictions on a CPU only PC?,"Viewed 2,503 times",1,https://stackoverflow.com/questions/63739459/can-pre-trained-keras-model-on-gpu-be-used-for-predictions-on-a-cpu-only-pc
aihya,Unable to build a model with Keras Model class,Viewed 106 times,1,https://stackoverflow.com/questions/64620819/unable-to-build-a-model-with-keras-model-class
shaurov2253,Why tensorflow modules taking up all the GPU memory? [duplicate],Viewed 535 times,1,https://stackoverflow.com/questions/65087620/why-tensorflow-modules-taking-up-all-the-gpu-memory
tompal18,can I train(optimize) on f1 score loss with pytorch,"Viewed 2,190 times",1,https://stackoverflow.com/questions/65318064/can-i-trainoptimize-on-f1-score-loss-with-pytorch
Ivan,TensorFlow vs PyTorch convolution confusion,"Viewed 1,071 times",1,https://stackoverflow.com/questions/65708548/tensorflow-vs-pytorch-convolution-confusion
M.Innat,"Splitting data to training, testing and valuation when making Keras model",Viewed 872 times,1,https://stackoverflow.com/questions/67161924/splitting-data-to-training-testing-and-valuation-when-making-keras-model
Deshwal,What does padding='same' exactly mean in tensorflow Conv2D? Is it minimum padding or input_shape == output_shape,Viewed 888 times,1,https://stackoverflow.com/questions/68035443/what-does-padding-same-exactly-mean-in-tensorflow-conv2d-is-it-minimum-paddin
AnonymousMe,"TypeError: Expected float32, got 'auto' of type 'str' instead","Viewed 1,284 times",1,https://stackoverflow.com/questions/68739156/typeerror-expected-float32-got-auto-of-type-str-instead
filup,"Binary Classification Cost Function, Neural Networks",Viewed 894 times,1,https://stackoverflow.com/questions/30403658/binary-classification-cost-function-neural-networks
Shai,"Using Caffe to classify ""hand-crafted"" image features",Viewed 209 times,1,https://stackoverflow.com/questions/33246681/using-caffe-to-classify-hand-crafted-image-features
hoaphumanoid,Is there any technique to know in advance the amount of training examples you need to make deep learning get good performance?,Viewed 405 times,1,https://stackoverflow.com/questions/34462312/is-there-any-technique-to-know-in-advance-the-amount-of-training-examples-you-ne
SpeedOfSpin,How do I train a neural network from many sets of data?,Viewed 231 times,1,https://stackoverflow.com/questions/37446793/how-do-i-train-a-neural-network-from-many-sets-of-data
Nipun,one hot encoding for huge number of tags,Viewed 270 times,1,https://stackoverflow.com/questions/37810412/one-hot-encoding-for-huge-number-of-tags
Rohin,tensorflow: reduce_max function,"Viewed 2,531 times",1,https://stackoverflow.com/questions/37915408/tensorflow-reduce-max-function
test,What is meant by end-to-end fashion convolutional neural network(CNN)?,"Viewed 2,698 times",1,https://stackoverflow.com/questions/40552928/what-is-meant-by-end-to-end-fashion-convolutional-neural-networkcnn
Fcoder,Gradient Descent in Python,"Viewed 2,218 times",1,https://stackoverflow.com/questions/42065171/gradient-descent-in-python
signal,"Cost at all epochs are zero, even before training","Viewed 1,265 times",1,https://stackoverflow.com/questions/42175232/cost-at-all-epochs-are-zero-even-before-training
batuman,How to extract layers' blob information in caffe?,"Viewed 5,145 times",1,https://stackoverflow.com/questions/42992052/how-to-extract-layers-blob-information-in-caffe
kmario23,How to get a score between 0 and 1 for each class for a CNN?,"Viewed 1,678 times",1,https://stackoverflow.com/questions/43540872/how-to-get-a-score-between-0-and-1-for-each-class-for-a-cnn
Autonomous,Tensorflow: loss becomes 'NaN',"Viewed 2,629 times",1,https://stackoverflow.com/questions/43948571/tensorflow-loss-becomes-nan
Shai,Can I use cuDNN with OpenCL,"Viewed 1,950 times",1,https://stackoverflow.com/questions/44159813/can-i-use-cudnn-with-opencl
Rafael,How to Implement Perplexity in Keras?,"Viewed 5,066 times",1,https://stackoverflow.com/questions/44697318/how-to-implement-perplexity-in-keras
Sankalp Garg,prioritized experience replay in deep Q-learning,"Viewed 3,199 times",1,https://stackoverflow.com/questions/45161016/prioritized-experience-replay-in-deep-q-learning
Kim,cost function outputs 'nan' in tensorflow,"Viewed 3,250 times",1,https://stackoverflow.com/questions/45368931/cost-function-outputs-nan-in-tensorflow
Emre BEGEN,How to use Pytorch Tensor object in Opencv without convert to numpy array?,"Viewed 1,072 times",1,https://stackoverflow.com/questions/59624518/how-to-use-pytorch-tensor-object-in-opencv-without-convert-to-numpy-array
OverLordGoldDragon,"When I run deep learning training code on Google Colab, do the resulting weights and biases get saved somewhere?",Viewed 900 times,1,https://stackoverflow.com/questions/59631255/when-i-run-deep-learning-training-code-on-google-colab-do-the-resulting-weights
juvian,How to find the multiple barcodes in an image,"Viewed 1,107 times",1,https://stackoverflow.com/questions/59835022/how-to-find-the-multiple-barcodes-in-an-image
Matt Creamer,How can I replace nans in Keras tensor with different value (I have a tensorflow implementation),Viewed 594 times,1,https://stackoverflow.com/questions/59831930/how-can-i-replace-nans-in-keras-tensor-with-different-value-i-have-a-tensorflow
paul-shuvo,What does Pytorch's default padding in Conv2D signify?,"Viewed 3,142 times",1,https://stackoverflow.com/questions/59818595/what-does-pytorchs-default-padding-in-conv2d-signify
loki,Tensorflow object detection -- Increasing batch size leads to failure,"Viewed 5,604 times",1,https://stackoverflow.com/questions/59958146/tensorflow-object-detection-increasing-batch-size-leads-to-failure
Linsu Han,Pytorch Custom Module Using Existing CNN Module,Viewed 252 times,1,https://stackoverflow.com/questions/60438644/pytorch-custom-module-using-existing-cnn-module
ccl,"Facing this error while classifying Images, containing 10 classes in pytorch, in ResNet50. My code is:","Viewed 1,001 times",1,https://stackoverflow.com/questions/60498676/facing-this-error-while-classifying-images-containing-10-classes-in-pytorch-in
eonurk,Bias only Layer in Keras,"Viewed 2,455 times",1,https://stackoverflow.com/questions/60644157/bias-only-layer-in-keras
mdaoust,Using GradientTape to compute gradients of predictions with respect to some tensors,Viewed 486 times,1,https://stackoverflow.com/questions/60751306/using-gradienttape-to-compute-gradients-of-predictions-with-respect-to-some-tens
pascaltx,Labeling Medical Image,Viewed 120 times,1,https://stackoverflow.com/questions/60926313/labeling-medical-image
Vlad,"ValueError: Input 0 is incompatible with layer lstm_60: expected ndim=3, found ndim=2",Viewed 422 times,1,https://stackoverflow.com/questions/60947427/valueerror-input-0-is-incompatible-with-layer-lstm-60-expected-ndim-3-found-n
Ahmad Anis,How to see keras.engine.sequential.Sequential,Viewed 837 times,1,https://stackoverflow.com/questions/61263665/how-to-see-keras-engine-sequential-sequential
Sushruth N,Remove RELU activation from Resnet model in Pytorch,Viewed 307 times,1,https://stackoverflow.com/questions/61474514/remove-relu-activation-from-resnet-model-in-pytorch
bitWise,How could I create a package in Julia and open source it? [closed],Viewed 55 times,1,https://stackoverflow.com/questions/61709587/how-could-i-create-a-package-in-julia-and-open-source-it
VansFannel,Is there a way to train a Tensorflow Keras' model manually without using the fit method or I'm freaking out? [closed],"Viewed 1,201 times",1,https://stackoverflow.com/questions/62081237/is-there-a-way-to-train-a-tensorflow-keras-model-manually-without-using-the-fit
Miriam Farber,A weighted version of SoftmaxOutput in mxnet,"Viewed 1,246 times",1,https://stackoverflow.com/questions/48044595/a-weighted-version-of-softmaxoutput-in-mxnet
Mitesh Puthran,Installing Pytorch on Windows 10,"Viewed 4,373 times",1,https://stackoverflow.com/questions/48675722/installing-pytorch-on-windows-10
user121,How to incorporate validation data in Keras's datagen.flow?,"Viewed 3,940 times",1,https://stackoverflow.com/questions/48820093/how-to-incorporate-validation-data-in-kerass-datagen-flow
Jacques Thibodeau,What is the difference between the different GloVe models? [closed],"Viewed 2,180 times",1,https://stackoverflow.com/questions/48847221/what-is-the-difference-between-the-different-glove-models
Octavian Costache,How to write a conditional custom loss function for a Keras model,"Viewed 2,138 times",1,https://stackoverflow.com/questions/49115790/how-to-write-a-conditional-custom-loss-function-for-a-keras-model
CAta.RAy,Tensorflow for image segmentation: Batch normalization has worst performance,"Viewed 1,447 times",1,https://stackoverflow.com/questions/49161959/tensorflow-for-image-segmentation-batch-normalization-has-worst-performance
J4m3s,What is the best way to save a keras model to resume training in the future?,Viewed 753 times,1,https://stackoverflow.com/questions/49336377/what-is-the-best-way-to-save-a-keras-model-to-resume-training-in-the-future
ivan,Tensorflow Dataset/Iterator for evaluating with train and test data in CNN,"Viewed 1,732 times",1,https://stackoverflow.com/questions/49876444/tensorflow-dataset-iterator-for-evaluating-with-train-and-test-data-in-cnn
Salman Shaukat,Why everything is disconnected in my Tensorboard graph?,Viewed 911 times,1,https://stackoverflow.com/questions/50435336/why-everything-is-disconnected-in-my-tensorboard-graph
Yasheel Vyas,Keras only giving loss while using evaluate function,"Viewed 1,173 times",1,https://stackoverflow.com/questions/50513422/keras-only-giving-loss-while-using-evaluate-function
kmario23,"How reshape 3D tensor of shape (3, 1, 2) to (1, 2, 3)","Viewed 1,458 times",1,https://stackoverflow.com/questions/50710037/how-reshape-3d-tensor-of-shape-3-1-2-to-1-2-3
Jason,"What's a ""good"" value for the loss function of a DL model like yolo?","Viewed 6,615 times",1,https://stackoverflow.com/questions/51073671/whats-a-good-value-for-the-loss-function-of-a-dl-model-like-yolo
Sohaib Arshid,How to initialize weights in tensorflow.contrib.layers conv2d,Viewed 724 times,1,https://stackoverflow.com/questions/51137294/how-to-initialize-weights-in-tensorflow-contrib-layers-conv2d
nbro,tf.multinomial outputs number other numbers than range,Viewed 407 times,1,https://stackoverflow.com/questions/51180689/tf-multinomial-outputs-number-other-numbers-than-range
Marco Izzo,Tensorflow/Keras: Model accuracy during training is always 0.5 with input size different from first official tutorial,"Viewed 2,129 times",1,https://stackoverflow.com/questions/51559118/tensorflow-keras-model-accuracy-during-training-is-always-0-5-with-input-size-d
today,What is the pool size of global pooling operations?,Viewed 781 times,1,https://stackoverflow.com/questions/51999259/what-is-the-pool-size-of-global-pooling-operations
desertnaut,How to extract layer shape and type from ONNX / PyTorch?,"Viewed 1,128 times",1,https://stackoverflow.com/questions/71057613/how-to-extract-layer-shape-and-type-from-onnx-pytorch
abc xyz,Will the gradients be recorded when finding the model's accuracy in pytorch?,Viewed 121 times,1,https://stackoverflow.com/questions/71550601/will-the-gradients-be-recorded-when-finding-the-models-accuracy-in-pytorch
desertnaut,Reshape the input for BatchDataset trained model,Viewed 101 times,1,https://stackoverflow.com/questions/71946344/reshape-the-input-for-batchdataset-trained-model
iiiiiiiiiiiiiiiiiiii,Overfitting LSTM pytorch,Viewed 50 times,1,https://stackoverflow.com/questions/72854736/overfitting-lstm-pytorch
Dr. Prasanna Date,Error while drawing net in Caffe,"Viewed 1,613 times",1,https://stackoverflow.com/questions/30921359/error-while-drawing-net-in-caffe
Maksim Khaitovich,Making neural net to draw an image (aka Google's inceptionism) using nolearn\lasagne,"Viewed 1,057 times",1,https://stackoverflow.com/questions/31192859/making-neural-net-to-draw-an-image-aka-googles-inceptionism-using-nolearn-las
csz-carrot,How to solve cudaSetDevice Error and run this deep-learning code correctly?,Viewed 593 times,1,https://stackoverflow.com/questions/31265838/how-to-solve-cudasetdevice-error-and-run-this-deep-learning-code-correctly
user2067861,How to programmatically distinguish the professional photo from the amateur photo?,Viewed 186 times,1,https://stackoverflow.com/questions/31880251/how-to-programmatically-distinguish-the-professional-photo-from-the-amateur-phot
Shai,How to modify Caffe network input for C++ API?,"Viewed 2,960 times",1,https://stackoverflow.com/questions/32208193/how-to-modify-caffe-network-input-for-c-api
Yuval Atzmon,How to concat the output of a pooling layer and inner-product layer in CAFFE?,"Viewed 1,265 times",1,https://stackoverflow.com/questions/34079398/how-to-concat-the-output-of-a-pooling-layer-and-inner-product-layer-in-caffe
Sahil,A particular paragraph in Deep Learning - Bengio,Viewed 68 times,1,https://stackoverflow.com/questions/33748166/a-particular-paragraph-in-deep-learning-bengio
Sociopath,Placeholder missing error in Tensor flow for CNN,"Viewed 1,320 times",1,https://stackoverflow.com/questions/36853328/placeholder-missing-error-in-tensor-flow-for-cnn
jeandut,Extracting feature vector from Images Tensorflow OOM,Viewed 714 times,1,https://stackoverflow.com/questions/37138416/extracting-feature-vector-from-images-tensorflow-oom
Shai,Unable to train/fine-tune with PReLU in caffe,"Viewed 1,275 times",1,https://stackoverflow.com/questions/37465400/unable-to-train-fine-tune-with-prelu-in-caffe
Martin Boyanov,h2o deep learning weights and normalization,"Viewed 1,192 times",1,https://stackoverflow.com/questions/37798134/h2o-deep-learning-weights-and-normalization
gsamaras,How did I get this figure?,"Viewed 1,159 times",1,https://stackoverflow.com/questions/38014612/how-did-i-get-this-figure
Nicolas Gervais,Out Of Memory Error while implementing VGG16 from Scratch,Viewed 720 times,1,https://stackoverflow.com/questions/63499004/out-of-memory-error-while-implementing-vgg16-from-scratch
Jérôme Fink,CNN + RNN architecture for video recognition,Viewed 782 times,1,https://stackoverflow.com/questions/63567352/cnn-rnn-architecture-for-video-recognition
Suraj,Cropping face from image using bounding box,Viewed 859 times,1,https://stackoverflow.com/questions/63783729/cropping-face-from-image-using-bounding-box
yudhiesh,How to reshape 3D tensor in Tensorflow.js to 4D tensor?,Viewed 723 times,1,https://stackoverflow.com/questions/63840209/how-to-reshape-3d-tensor-in-tensorflow-js-to-4d-tensor
yudhiesh,How do I crop faces based on bounding boxes in Tensorflow.js?,"Viewed 1,044 times",1,https://stackoverflow.com/questions/63873576/how-do-i-crop-faces-based-on-bounding-boxes-in-tensorflow-js
Parth Sanghvi,Can we Ignore unnecessary classes in the Tensorflow object detection API by only omitting labels in pbtxt label map file?,Viewed 374 times,1,https://stackoverflow.com/questions/64052030/can-we-ignore-unnecessary-classes-in-the-tensorflow-object-detection-api-by-only
Zoro,Understanding the delta Neural Networks,Viewed 53 times,1,https://stackoverflow.com/questions/64195385/understanding-the-delta-neural-networks
Nicolas Gervais,Is RepeatVector layer the same as Concatenate layer?,Viewed 589 times,1,https://stackoverflow.com/questions/64388240/is-repeatvector-layer-the-same-as-concatenate-layer
Timbus Calin,Building Neural Network over and over with same parameters give different result,Viewed 186 times,1,https://stackoverflow.com/questions/64413560/building-neural-network-over-and-over-with-same-parameters-give-different-result
desertnaut,Why I'm getting zero accuracy in Keras binary classification model?,Viewed 920 times,1,https://stackoverflow.com/questions/64838581/why-im-getting-zero-accuracy-in-keras-binary-classification-model
batuman,Data format and stride,Viewed 127 times,1,https://stackoverflow.com/questions/64926631/data-format-and-stride
locke14,"keras model fit: ValueError: Failed to find data adapter that can handle input: &lt;class 'method'&gt;, &lt;class 'NoneType'&gt;","Viewed 4,404 times",1,https://stackoverflow.com/questions/65207373/keras-model-fit-valueerror-failed-to-find-data-adapter-that-can-handle-input
Deshwal,How to apply Triplet Loss for a ResNet50 based Siamese Network in Keras or Tf 2,Viewed 926 times,1,https://stackoverflow.com/questions/65508868/how-to-apply-triplet-loss-for-a-resnet50-based-siamese-network-in-keras-or-tf-2
dato datuashvili,Neural network returns three class while it is actual 2,Viewed 24 times,1,https://stackoverflow.com/questions/65571014/neural-network-returns-three-class-while-it-is-actual-2
Ivan,Add blocks of values to a tensor at specific locations in PyTorch,Viewed 528 times,1,https://stackoverflow.com/questions/65571114/add-blocks-of-values-to-a-tensor-at-specific-locations-in-pytorch
ecjb,"Pytorch: 1D target tensor expected, multi-target not supported","Viewed 4,810 times",1,https://stackoverflow.com/questions/65951522/pytorch-1d-target-tensor-expected-multi-target-not-supported
nad,RuntimeError: Error(s) in loading state_dict for BertModel,"Viewed 5,154 times",1,https://stackoverflow.com/questions/58444517/runtimeerror-errors-in-loading-state-dict-for-bertmodel
nad,Dimension mismatch while using Pytorch LSTM module,Viewed 711 times,1,https://stackoverflow.com/questions/58515759/dimension-mismatch-while-using-pytorch-lstm-module
Zeses Pitenis,Prediction is identical for all input data in Multi-Label Classification (NLP),Viewed 424 times,1,https://stackoverflow.com/questions/58582301/prediction-is-identical-for-all-input-data-in-multi-label-classification-nlp
Dirk Li,How to share the common parts of two models in pytorch？,Viewed 616 times,1,https://stackoverflow.com/questions/58603478/how-to-share-the-common-parts-of-two-models-in-pytorch
marc_s,Neural network isn't learning for a first few epochs on Keras,Viewed 483 times,1,https://stackoverflow.com/questions/58608113/neural-network-isnt-learning-for-a-first-few-epochs-on-keras
andy,how to enter running docker container and check machine learning training result?,Viewed 218 times,1,https://stackoverflow.com/questions/58659293/how-to-enter-running-docker-container-and-check-machine-learning-training-result
pramesh,How are Whole Slide Images handled in Deep Learning,Viewed 454 times,1,https://stackoverflow.com/questions/58682055/how-are-whole-slide-images-handled-in-deep-learning
Des Grieux,passing keras optimizer as string parameter to keras optimizer function,"Viewed 1,357 times",1,https://stackoverflow.com/questions/58921394/passing-keras-optimizer-as-string-parameter-to-keras-optimizer-function
Amal Joseph,"Keras Prediction result (getting score,use of argmax)","Viewed 3,593 times",1,https://stackoverflow.com/questions/58928357/keras-prediction-result-getting-score-use-of-argmax
Robert,Why the resnet110 I train on CIFAR10 dataset only get 77% test acc,"Viewed 1,455 times",1,https://stackoverflow.com/questions/58986583/why-the-resnet110-i-train-on-cifar10-dataset-only-get-77-test-acc
halfer,Why Conv2D has different number of filters in each layer,"Viewed 1,373 times",1,https://stackoverflow.com/questions/59221527/why-conv2d-has-different-number-of-filters-in-each-layer
Manas shukla,Explanation Needed for Autokeras's AutoModel and GraphAutoModel,"Viewed 1,154 times",1,https://stackoverflow.com/questions/59301161/explanation-needed-for-autokerass-automodel-and-graphautomodel
jodag,Pytorch: Batch size is missing in data after torch.utils.random_split() is used on dataloader.dataset,"Viewed 3,372 times",1,https://stackoverflow.com/questions/59322580/pytorch-batch-size-is-missing-in-data-after-torch-utils-random-split-is-used
srilekha palepu - Intel,TensorFlow 2.0 'build' function,Viewed 474 times,1,https://stackoverflow.com/questions/59356410/tensorflow-2-0-build-function
Anas Hadhri,Adding layers to RESNET50 in order to build a JOIN CNN Model,"Viewed 3,418 times",1,https://stackoverflow.com/questions/59500666/adding-layers-to-resnet50-in-order-to-build-a-join-cnn-model
Szymon Maszke,How does adding noise to output avoid overfitting on training points?,"Viewed 1,590 times",1,https://stackoverflow.com/questions/59517929/how-does-adding-noise-to-output-avoid-overfitting-on-training-points
zeeshan nisar,A basic query about Generative adversarial Models,Viewed 34 times,1,https://stackoverflow.com/questions/53625405/a-basic-query-about-generative-adversarial-models
Iván,Shape of 1D convolution output on a 2D data using keras,"Viewed 2,813 times",1,https://stackoverflow.com/questions/53708978/shape-of-1d-convolution-output-on-a-2d-data-using-keras
Amir,Tensorflow:How to add regularization in the model,Viewed 182 times,1,https://stackoverflow.com/questions/53845873/tensorflowhow-to-add-regularization-in-the-model
desertnaut,how to reduce the dimension of the document embedding?,"Viewed 1,039 times",1,https://stackoverflow.com/questions/53883945/how-to-reduce-the-dimension-of-the-document-embedding
user121,Why does this semantic segmentation network have no softmax classification layer in Pytorch?,Viewed 844 times,1,https://stackoverflow.com/questions/54083220/why-does-this-semantic-segmentation-network-have-no-softmax-classification-layer
Ajinkya,How to add padding to detected OCR bounding boxes?,"Viewed 1,674 times",1,https://stackoverflow.com/questions/54212371/how-to-add-padding-to-detected-ocr-bounding-boxes
Community,Adam in Tensorflow: where does moment estimates happen?,Viewed 144 times,1,https://stackoverflow.com/questions/54247393/adam-in-tensorflow-where-does-moment-estimates-happen
brijexecon,CNN- Trying to run a confusion matrix using seaborn.heatmap,"Viewed 3,579 times",1,https://stackoverflow.com/questions/54269849/cnn-trying-to-run-a-confusion-matrix-using-seaborn-heatmap
user3409114,Hiding CoreML model (.mlmodel) files,"Viewed 1,094 times",1,https://stackoverflow.com/questions/54369796/hiding-coreml-model-mlmodel-files
Jame,Why we need to normalize input as zero mean and unit variance before feed to network?,Viewed 904 times,1,https://stackoverflow.com/questions/54432511/why-we-need-to-normalize-input-as-zero-mean-and-unit-variance-before-feed-to-net
hyperTrashPanda,Error: 'tuple' object has no attribute 'shape',"Viewed 5,984 times",1,https://stackoverflow.com/questions/54480821/error-tuple-object-has-no-attribute-shape
abunickabhi,How to keep a list of models saved during training (save best only) in Keras?,"Viewed 1,713 times",1,https://stackoverflow.com/questions/54549539/how-to-keep-a-list-of-models-saved-during-training-save-best-only-in-keras
FNTE,LSTM wrong shape in prediction,Viewed 90 times,1,https://stackoverflow.com/questions/54576155/lstm-wrong-shape-in-prediction
Manusha,How to fix LSTM keras api 2 warning?,Viewed 595 times,1,https://stackoverflow.com/questions/54629689/how-to-fix-lstm-keras-api-2-warning
sealpuppy,The strange loss fluctuation when loading previous trained model,"Viewed 1,193 times",1,https://stackoverflow.com/questions/54806742/the-strange-loss-fluctuation-when-loading-previous-trained-model
BlackSpecter,Difference between image resizing and space changing,"Viewed 1,440 times",1,https://stackoverflow.com/questions/54895602/difference-between-image-resizing-and-space-changing
James Z,ValueError: Input arrays should have the same number of samples as target arrays,"Viewed 6,226 times",1,https://stackoverflow.com/questions/48542044/valueerror-input-arrays-should-have-the-same-number-of-samples-as-target-arrays
BhishanPoudel,How to calculate cost for softmax regression with pytorch,Viewed 600 times,1,https://stackoverflow.com/questions/48549101/how-to-calculate-cost-for-softmax-regression-with-pytorch
raptorAcrylyc,wrong output size after conv2d function,Viewed 434 times,1,https://stackoverflow.com/questions/48951622/wrong-output-size-after-conv2d-function
Seguy,Tensorflow reset Adam Optimizer internal state every n minibatches,Viewed 817 times,1,https://stackoverflow.com/questions/49010772/tensorflow-reset-adam-optimizer-internal-state-every-n-minibatches
Leonardo Barazza,How to implement DQN algorithm correctly,Viewed 509 times,1,https://stackoverflow.com/questions/49035549/how-to-implement-dqn-algorithm-correctly
Community,What is the right way to embed categorical data for binary classification task,Viewed 301 times,1,https://stackoverflow.com/questions/49096281/what-is-the-right-way-to-embed-categorical-data-for-binary-classification-task
Ioannis Nasios,Ensemble resnet50 and densenet121 in keras,"Viewed 1,230 times",1,https://stackoverflow.com/questions/49136762/ensemble-resnet50-and-densenet121-in-keras
crossx,How do different input image sizes/resolutions affect the output quality of semantic image segmentation networks?,"Viewed 1,498 times",1,https://stackoverflow.com/questions/49196819/how-do-different-input-image-sizes-resolutions-affect-the-output-quality-of-sema
edn,Tensorflow - No gradients provided for any variable,"Viewed 12,914 times",1,https://stackoverflow.com/questions/49289930/tensorflow-no-gradients-provided-for-any-variable
talonmies,"caffe: ""Check failed: status == CUDNN_STATUS_SUCCESS (3 vs. 0) CUDNN_STATUS_BAD_PARAM"" during training","Viewed 2,562 times",1,https://stackoverflow.com/questions/49359130/caffe-check-failed-status-cudnn-status-success-3-vs-0-cudnn-status-bad
Drise,How to add 0.001 L2 weight decay for each layer in CNN?,"Viewed 1,695 times",1,https://stackoverflow.com/questions/49369472/how-to-add-0-001-l2-weight-decay-for-each-layer-in-cnn
user1367204,Python: Alternative to hyperopt that can support multiprocessing?,"Viewed 1,695 times",1,https://stackoverflow.com/questions/49373721/python-alternative-to-hyperopt-that-can-support-multiprocessing
Sashaank,Value Error while running neural network code,Viewed 453 times,1,https://stackoverflow.com/questions/49379448/value-error-while-running-neural-network-code
Ioannis Nasios,What is the benefit of random image crop on Convolutional Network?,"Viewed 1,150 times",1,https://stackoverflow.com/questions/49748787/what-is-the-benefit-of-random-image-crop-on-convolutional-network
Moos Khaldi,Loss and accuracy don't change during the training phase,"Viewed 2,734 times",1,https://stackoverflow.com/questions/49806496/loss-and-accuracy-dont-change-during-the-training-phase
petezurich,Meaning of Keras model summary,"Viewed 2,074 times",1,https://stackoverflow.com/questions/49830584/meaning-of-keras-model-summary
kwotsin,TensorFlow: Is there a way to locate the filenames of images encoded into TFRecord files?,"Viewed 2,033 times",1,https://stackoverflow.com/questions/42444468/tensorflow-is-there-a-way-to-locate-the-filenames-of-images-encoded-into-tfreco
neo33,What is the expected time of training for the following Seq2Seq model?,Viewed 645 times,1,https://stackoverflow.com/questions/42464288/what-is-the-expected-time-of-training-for-the-following-seq2seq-model
Nicholas Jela,gentlely way to read tfrecords data into batches,"Viewed 2,791 times",1,https://stackoverflow.com/questions/42509811/gentlely-way-to-read-tfrecords-data-into-batches
S.EB,What is the concept of mini-batch for FCN (semantic segmentation)?,Viewed 875 times,1,https://stackoverflow.com/questions/42696161/what-is-the-concept-of-mini-batch-for-fcn-semantic-segmentation
Shai,Caffe Embed Layer Inputs,"Viewed 1,292 times",1,https://stackoverflow.com/questions/42722048/caffe-embed-layer-inputs
Thornhale,How do I get Bokeh to update a plot displaying some measure vs epoch when using keras fit_generator?,Viewed 732 times,1,https://stackoverflow.com/questions/43121986/how-do-i-get-bokeh-to-update-a-plot-displaying-some-measure-vs-epoch-when-using
Ali Abbasi,sparse_softmax_cross_entropy_with_logits results is worse than softmax_cross_entropy_with_logits,Viewed 904 times,1,https://stackoverflow.com/questions/43415177/sparse-softmax-cross-entropy-with-logits-results-is-worse-than-softmax-cross-ent
talonmies,Keras + tensorflow + P100 : cudaErrorNotSupported = 71 error,Viewed 786 times,1,https://stackoverflow.com/questions/43471544/keras-tensorflow-p100-cudaerrornotsupported-71-error
P-Gn,Which topology is correct for segmentation?,Viewed 171 times,1,https://stackoverflow.com/questions/43555221/which-topology-is-correct-for-segmentation
5Ke,Why not train for partial epochs?,Viewed 87 times,1,https://stackoverflow.com/questions/43681853/why-not-train-for-partial-epochs
MoneyBall,Transfer Learning and linear classifier,Viewed 672 times,1,https://stackoverflow.com/questions/43798867/transfer-learning-and-linear-classifier
kkakkurt,How to convert multiple RGB images in one folder to grayscale in python,"Viewed 4,026 times",1,https://stackoverflow.com/questions/44083885/how-to-convert-multiple-rgb-images-in-one-folder-to-grayscale-in-python
A. Piro,Multi Label Classification : How to learn threshold values?,"Viewed 1,445 times",1,https://stackoverflow.com/questions/44265934/multi-label-classification-how-to-learn-threshold-values
